	CityScale	CityName
	1	Goodman
	10	Greenleaf
	1	Gresham
	10	Hilbert
	1000	Kaukauna
	1	Freedom
	10	Keshena
	100	Kimberly
	100	Lakewood
	10	Lena
	100	Little Chute
	10	Little Suamico
	1000	Marinette
	1	Mountain
	1	Neopit
	100	Niagara
	1	Nichols
	100	Oconto
	100	Oconto Falls
	10	Oneida
	10	Pembine
	100	Peshtigo
	1	Potter
	10	Pound
	100	Pulaski
	100	Seymour
	1000	Shawano
	1	Sherwood
	10	Shiocton
	1	Sobieski
	100	Suamico
	100	Suring
	10	Townsend
	10	Wausaukee
	10	Wrightstown
	100	Algoma
	10	Baileys Harbor
	10	Brussels
	10	Casco
	100	Denmark
	100	Egg Harbor
	100	Ellison Bay
	100	Ephraim
	1000	Fish Creek
	1	Forestville
	1	Francis Creek
	1	Kellnersville
	100	Kewaunee
	100	Luxemburg
	1000	Manitowoc
	10	Manitowoc
	1	Maribel
	10	Mishicot
	10	New Franken
	10	Reedsville
	1	Saint Nazianz
	100	Sister Bay
	1000	Sturgeon Bay
	1	Tisch Mills
	100	Two Rivers
	10	Valders
	10	Washington Island
	1	Whitelaw
	1000	Green Bay
	1000	Green Bay
	1000	Green Bay
	1000	Green Bay
	1	Green Bay
	1	Green Bay
	1000	Green Bay
	1000	Green Bay
	1000	Wausau
	10	Wausau
	1000	Wausau
	100	Abbotsford
	100	Amherst
	1	Amherst Junction
	1	Aniwa
	1000	Antigo
	1	Arpin
	100	Athens
	10	Auburndale
	10	Birnamwood
	1	Blenker
	1	Bowler
	1	Brokaw
	10	Chili
	100	Colby
	1	Curtiss
	1	Custer
	10	Deerbrook
	10	Dorchester
	10	Edgar
	1	Eland
	1	Elcho
	1	Elderon
	10	Gilman
	1	Jump River
	1	Gleason
	10	Granton
	10	Greenwood
	1	Hatley
	1	Hewitt
	10	Junction City
	100	Loyal
	1	Lublin
	100	Marathon
	1000	Marshfield
	1	Mattoon
	1000	Medford
	1000	Merrill
	10	Milladore
	100	Mosinee
	100	Neillsville
	100	Nekoosa
	1	Ogema
	10	Owen
	1	Pearson
	1	Pelican Lake
	1	Phlox
	1	Pickerel
	10	Pittsville
	1000	Plover
	10	Rib Lake
	1	Ringle
	10	Rosholt
	100	Rothschild
	1	Rudolph
	1000	Schofield
	100	Spencer
	10	Stetsonville
	100	Stevens Point
	100	Stratford
	1	Summit Lake
	1	Tigerton
	1000	Tomahawk
	1	Unity
	1	Vesper
	1	Westboro
	1	White Lake
	1000	Wisconsin Rapids
	100	Wisconsin Rapids
	1	Withee
	100	Wittenberg
	1000	Rhinelander
	1	Argonne
	100	Boulder Junction
	10	Butternut
	1	Catawba
	1	Conover
	100	Crandon
	1000	Eagle River
	100	Fifield
	1	Glen Flora
	1	Glidden
	10	Hazelhurst
	1	Heafford Junction
	100	Hurley
	1	Kennan
	1	Lac Du Flambeau
	10	Lake Tomahawk
	100	Land O Lakes
	10	Laona
	100	Manitowish Waters
	10	Mellen
	100	Mercer
	1000	Minocqua
	100	Park Falls
	1	Phelps
	100	Phillips
	10	Prentice
	1	Presque Isle
	100	Saint Germain
	1	Saxon
	10	Sayner
	100	Three Lakes
	10	Tony
	1	Tripoli
	1	Wabeno
	100	Woodruff
	1000	La Crosse
	1	La Crosse
	1000	La Crosse
	10	Alma
	10	Alma Center
	100	Arcadia
	1	Arkdale
	10	Bangor
	100	Black River Falls
	10	Blair
	10	Camp Douglas
	100	Cashton
	1	Chaseburg
	10	Cochrane
	1	Coon Valley
	1	De Soto
	1	Dodge
	10	Eastman
	1	Ettrick
	1	Ferryville
	100	Fountain City
	100	Galesville
	10	Gays Mills
	1	Genoa
	100	Hillsboro
	100	Hixton
	100	Holmen
	10	Kendall
	10	La Farge
	10	Melrose
	1	Millston
	1	Mindoro
	100	Necedah
	1	Norwalk
	1	Oakdale
	1000	Onalaska
	1	Ontario
	10	Readstown
	1	Rockland
	1	Seneca
	1	Soldiers Grove
	1000	Sparta
	1	Stoddard
	1	Taylor
	1000	Tomah
	10	Trempealeau
	1	Viola
	1000	Viroqua
	10	Warrens
	100	Westby
	100	West Salem
	10	Wilton
	1000	Eau Claire
	1	Eau Claire
	1000	Eau Claire
	100	Altoona
	1	Arkansaw
	100	Augusta
	10	Bay City
	100	Bloomer
	10	Boyceville
	10	Boyd
	100	Cadott
	100	Chetek
	1000	Chippewa Falls
	100	Colfax
	1	Conrath
	100	Cornell
	1	Dallas
	1	Downing
	100	Durand
	10	Eleva
	1	Elk Mound
	10	Elmwood
	1	Fairchild
	10	Fall Creek
	10	Holcombe
	10	Independence
	1	Jim Falls
	1	Knapp
	1	Maiden Rock
	1000	Menomonie
	10	Merrillan
	100	Mondovi
	10	Nelson
	10	New Auburn
	100	Osseo
	10	Pepin
	1	Pigeon Falls
	10	Plum City
	1	Prairie Farm
	10	Ridgeland
	1	Sand Creek
	1	Sheldon
	100	Spring Valley
	100	Stanley
	10	Stockholm
	10	Strum
	100	Thorp
	1	Wheeler
	100	Whitehall
	1000	Spooner
	1	Almena
	1000	Ashland
	10	Balsam Lake
	100	Barron
	1	Barronett
	100	Bayfield
	1	Benoit
	100	Birchwood
	1	Brill
	10	Bruce
	10	Brule
	100	Cable
	10	Cameron
	10	Centuria
	1	Cornucopia
	1	Couderay
	100	Cumberland
	10	Danbury
	1	Drummond
	1	Exeland
	1	Foxboro
	100	Frederic
	1	Gordon
	1	Grand View
	100	Grantsburg
	1	Hawthorne
	1000	Hayward
	1	Herbster
	100	Iron River
	100	Ladysmith
	1	Lake Nebagamon
	1	La Pointe
	100	Luck
	10	Maple
	1	Mason
	1	Mikana
	100	Milltown
	100	Minong
	10	Poplar
	1	Radisson
	1000	Rice Lake
	1	Sarona
	10	Shell Lake
	100	Siren
	10	Solon Springs
	1	South Range
	1	Springbrook
	10	Stone Lake
	1000	Superior
	10	Trego
	100	Turtle Lake
	1	Wascott
	100	Washburn
	100	Webster
	1	Weyerhaeuser
	10	Winter
	1000	Oshkosh
	1000	Oshkosh
	1	Oshkosh
	1000	Oshkosh
	1	Almond
	1000	Appleton
	10	Appleton
	1000	Appleton
	1000	Appleton
	1000	Appleton
	1	Bancroft
	1	Bear Creek
	100	Berlin
	100	Clintonville
	100	Coloma
	10	Dale
	1	Eldorado
	1	Embarrass
	1000	Fond Du Lac
	1000	Fond Du Lac
	10	Fremont
	100	Green Lake
	100	Greenville
	1	Hancock
	100	Hortonville
	100	Iola
	1	King
	1	Larsen
	10	Manawa
	10	Marion
	1000	Menasha
	1000	Neenah
	1	Neshkoro
	1000	New London
	1	Ogdensburg
	100	Omro
	1	Pickett
	10	Plainfield
	1	Poy Sippi
	100	Princeton
	1	Readfield
	100	Redgranite
	100	Ripon
	1	Rosendale
	1	Scandinavia
	1	Van Dyne
	1000	Waupaca
	100	Wautoma
	100	Weyauwega
	10	Wild Rose
	100	Winneconne
	10	Alcester
	10	Baltic
	100	Beresford
	100	Brandon
	1000	Brookings
	1	Burbank
	1	Canistota
	100	Canton
	1	Centerville
	1	Chancellor
	10	Chester
	10	Colman
	10	Colton
	1	Crooks
	100	Dell Rapids
	10	Elk Point
	1	Elkton
	100	Flandreau
	100	Freeman
	10	Garretson
	1	Gayville
	10	Harrisburg
	100	Hartford
	1	Hudson
	10	Humboldt
	1	Hurley
	10	Irene
	1	Jefferson
	100	Lennox
	100	Madison
	10	Marion
	10	Menno
	1	Montrose
	100	North Sioux City
	1	Olivet
	100	Parker
	1	Ramona
	1	Renner
	1	Rutland
	100	Salem
	10	Scotland
	1	Sinai
	10	Springfield
	100	Tea
	100	Tyndall
	1	Valley Springs
	1000	Vermillion
	10	Viborg
	10	Volga
	1	Wentworth
	1	Worthing
	1000	Yankton
	10	Sioux Falls
	1000	Sioux Falls
	1000	Sioux Falls
	1000	Sioux Falls
	1000	Sioux Falls
	100	Sioux Falls
	1000	Sioux Falls
	1	Sioux Falls
	100	Sioux Falls
	1	Sioux Falls
	1	Sioux Falls
	1000	Watertown
	1	Arlington
	1	Astoria
	10	Big Stone City
	1	Bradley
	1	Brandt
	1	Bristol
	1	Bruce
	1	Bryant
	10	Castlewood
	1	Claire City
	100	Clark
	100	Clear Lake
	100	De Smet
	10	Eden
	1	Estelline
	1	Florence
	1	Gary
	10	Hayti
	1	Henry
	1	Labolt
	1	Lake City
	1	Lake Norden
	1	Lake Preston
	100	Milbank
	1	New Effington
	1	Peever
	1	Raymond
	1	Revillo
	10	Rosholt
	100	Sisseton
	1	Strandburg
	1	Summit
	10	Toronto
	1	Veblen
	1	Vienna
	10	Waubay
	100	Webster
	1	White
	10	Wilmot
	1000	Mitchell
	1	Alexandria
	1	Alpena
	10	Armour
	1	Artesian
	10	Avon
	1	Bonesteel
	10	Bridgewater
	1	Canova
	1	Carthage
	1	Cavour
	100	Chamberlain
	1	Chamberlain
	10	Corsica
	10	Delmont
	1	Dimock
	1	Emery
	10	Ethan
	1	Fairfax
	1	Fedora
	1	Fort Thompson
	1	Geddes
	10	Highmore
	10	Howard
	1000	Huron
	1	Iroquois
	1	Kaylor
	10	Kimball
	10	Lake Andes
	1	Marty
	100	Miller
	1	Mount Vernon
	10	Oacoma
	100	Parkston
	10	Pickstown
	10	Plankinton
	100	Platte
	1	Pukwana
	1	Spencer
	1	Stickney
	10	Tripp
	100	Wagner
	10	Wessington
	10	Wessington Springs
	1	White Lake
	1	Wolsey
	10	Woonsocket
	1000	Aberdeen
	10	Aberdeen
	1	Amherst
	1	Bath
	10	Bowdle
	100	Britton
	1	Claremont
	1	Conde
	1	Doland
	10	Eureka
	100	Faulkton
	1	Ferney
	1	Frederick
	100	Gettysburg
	100	Groton
	1	Hecla
	1	Hosmer
	1	Hoven
	10	Ipswich
	10	Langford
	1	Lebanon
	1	Leola
	1	Northville
	1	Onaka
	1	Orient
	1	Pierpont
	100	Redfield
	1	Roscoe
	10	Selby
	1	Warner
	1000	Pierre
	1	Blunt
	100	Burke
	10	Colome
	1	Draper
	100	Fort Pierre
	100	Gregory
	1	Harrold
	100	Kadoka
	1	Kennebec
	1	Lower Brule
	100	Martin
	1	Midland
	100	Mission
	100	Murdo
	1	Norris
	100	Onida
	100	Philip
	1	Presho
	1	Reliance
	1	Rosebud
	1	Saint Francis
	1	Vivian
	1	Wanblee
	10	White River
	1000	Winner
	1	Wood
	100	Mobridge
	10	Bison
	1	Dupree
	100	Eagle Butte
	10	Faith
	1	Glenham
	10	Herreid
	1	Isabel
	100	Lemmon
	1	Lodgepole
	1	Mc Intosh
	10	Mc Laughlin
	1	Reva
	10	Timber Lake
	1000	Rapid City
	1000	Rapid City
	100	Rapid City
	10	Ellsworth AFB
	10	Rapid City
	1	Batesland
	1000	Belle Fourche
	100	Black Hawk
	100	Box Elder
	10	Buffalo
	1	Buffalo Gap
	1	Caputa
	100	Custer
	100	Deadwood
	1	Edgemont
	10	Hermosa
	100	Hill City
	100	Hot Springs
	1	Interior
	100	Keystone
	1	Kyle
	10	Lead
	1	Manderson
	1	Nemo
	10	Newell
	10	New Underwood
	1	Oelrichs
	1	Piedmont
	10	Pine Ridge
	1	Porcupine
	1000	Spearfish
	1000	Sturgis
	1	Union Center
	1	Vale
	100	Wall
	10	Whitewood
	1000	Addison
	1000	Allen
	1000	Carrollton
	1000	Carrollton
	100	Celina
	1000	Carrollton
	1	Carrollton
	1000	Allen
	1	Irving
	1	Irving
	1000	Coppell
	1000	Denison
	100	Denison
	100	Flower Mound
	1000	Plano
	1000	Plano
	1000	Plano
	1	Plano
	1000	Flower Mound
	1	Rowlett
	100	Rockwall
	1000	Frisco
	100	Frisco
	1000	Irving
	100	Irving
	1000	Garland
	1000	Garland
	1000	Garland
	1000	Garland
	1000	Garland
	1	Garland
	1	Garland
	100	Sachse
	1000	Grand Prairie
	1000	Grand Prairie
	1000	Grand Prairie
	10	Grand Prairie
	1000	The Colony
	1000	Lewisville
	10	Gunter
	1000	Irving
	1000	Irving
	1000	Irving
	1000	Irving
	100	Lake Dallas
	1000	Lewisville
	100	Little Elm
	1000	Mckinney
	1000	Mckinney
	1000	Mckinney
	1000	Plano
	1000	Plano
	100	Pottsboro
	1000	Lewisville
	100	Prosper
	1000	Richardson
	1000	Richardson
	100	Richardson
	1	Plano
	1000	Rockwall
	1000	Rowlett
	100	Rowlett
	1000	Sherman
	100	Sherman
	1000	Sherman
	1000	Plano
	100	Plano
	1000	Wylie
	1	Coppell
	1	Bardwell
	1000	Canton
	1000	Cedar Hill
	1	Chatfield
	10	Cedar Hill
	100	Corsicana
	1000	Corsicana
	10	Crandall
	1000	Desoto
	1000	Duncanville
	100	Edgewood
	1	Elmo
	1000	Ennis
	1	Ennis
	1	Copeville
	10	Eustace
	100	Ferris
	1000	Forney
	1	Fruitvale
	1	Fate
	100	Lancaster
	100	Caddo Mills
	1000	Duncanville
	100	Grand Saline
	100	Hutchins
	1000	Kaufman
	100	Kemp
	10	Kerens
	1000	Lancaster
	100	Mabank
	100	Malakoff
	1000	Mesquite
	1000	Mesquite
	1	Corsicana
	10	Palmer
	1	Powell
	1000	Red Oak
	10	Rice
	1000	Mabank
	1	Rosser
	1	Scurry
	100	Seagoville
	1000	Terrell
	100	Terrell
	1	Trinidad
	1	Josephine
	1000	Waxahachie
	10	Lavon
	10	Waxahachie
	1	Waxahachie
	100	Wills Point
	10	Wilmer
	10	Nevada
	1000	Balch Springs
	10	Mesquite
	100	Sunnyvale
	1	Mesquite
	100	Royse City
	1000	Dallas
	100	Dallas
	100	Dallas
	1000	Dallas
	1000	Dallas
	1000	Dallas
	1000	Dallas
	1000	Dallas
	1000	Dallas
	100	Dallas
	1000	Dallas
	1000	Dallas
	1000	Dallas
	1000	Dallas
	1000	Dallas
	1000	Dallas
	1000	Dallas
	1000	Dallas
	1000	Dallas
	1	Dallas
	100	Dallas
	1000	Dallas
	1000	Dallas
	100	Dallas
	1000	Dallas
	1000	Dallas
	1000	Dallas
	1000	Dallas
	1000	Dallas
	100	Dallas
	100	Dallas
	1000	Dallas
	1000	Dallas
	100	Dallas
	1000	Dallas
	1000	Dallas
	1000	Dallas
	100	Dallas
	1000	Dallas
	1000	Dallas
	100	Dallas
	1000	Dallas
	1000	Dallas
	1	Dallas
	1	Dallas
	100	Dallas
	1000	Dallas
	100	Dallas
	1000	Dallas
	1000	Dallas
	1	Dallas
	1	Dallas
	1	Dallas
	1	Dallas
	1000	Dallas
	10	Dallas
	1	Dallas
	1	Dallas
	1	Dallas
	1	Dallas
	1000	Greenville
	1000	Greenville
	10	Greenville
	1	Greenville
	100	Princeton
	100	Anna
	10	Alba
	1	Bailey
	10	Bells
	10	Blossom
	10	Bogata
	1000	Bonham
	1	Brashear
	1	Brookston
	10	Campbell
	1	Celeste
	10	Blue Ridge
	100	Clarksville
	100	Commerce
	1	Commerce
	1	Como
	100	Cooper
	10	Cumby
	1	Deport
	10	Detroit
	1	Dodd City
	1	Ector
	100	Emory
	100	Farmersville
	1	Golden
	100	Honey Grove
	1	Ivanhoe
	1	Klondike
	1	Ladonia
	1	Leesburg
	100	Leonard
	10	Lone Oak
	100	Melissa
	1000	Mount Pleasant
	1	Mount Pleasant
	100	Mount Vernon
	10	Howe
	1000	Paris
	1	Paris
	100	Paris
	1	Pattonville
	1	Point
	10	Powderly
	100	Quinlan
	10	Roxton
	10	Saltillo
	1	Savoy
	1	Scroggins
	1000	Sulphur Springs
	1	Sulphur Springs
	1	Westminster
	1	Talco
	1	Tom Bean
	1	Trenton
	100	Whitewright
	10	Winfield
	100	Winnsboro
	100	Van Alstyne
	10	Wolfe City
	10	Yantis
	1000	Texarkana
	1000	Texarkana
	1	Texarkana
	1	Texarkana
	1	Annona
	100	Atlanta
	1	Avery
	10	Bloomburg
	1	Cookville
	100	De Kalb
	10	Hooks
	100	Linden
	10	Maud
	10	Naples
	100	Nash
	100	New Boston
	10	Omaha
	100	Queen City
	1	Redwater
	1	Simms
	1000	Longview
	1000	Longview
	100	Longview
	1000	Longview
	1000	Longview
	1	Longview
	1	Longview
	1	Longview
	1	Avinger
	1	Beckville
	1000	Carthage
	100	Daingerfield
	10	De Berry
	100	Diana
	1	Easton
	1	Elysian Fields
	1	Gary
	1000	Gilmer
	1	Gilmer
	100	Gladewater
	100	Hallsville
	1	Harleton
	1000	Henderson
	1	Henderson
	100	Henderson
	100	Hughes Springs
	100	Jefferson
	1	Jonesville
	1	Judson
	1	Karnack
	1000	Kilgore
	10	Kilgore
	100	Lone Star
	1000	Marshall
	1	Marshall
	100	Marshall
	1	Minden
	10	Mount Enterprise
	10	Ore City
	10	Overton
	1000	Pittsburg
	1	Scottsville
	1	Selman City
	100	Tatum
	100	Waskom
	100	White Oak
	1000	Tyler
	1000	Tyler
	1000	Tyler
	100	Tyler
	1	Tyler
	100	Tyler
	100	Tyler
	100	Tyler
	100	Tyler
	1	Tyler
	10	Tyler
	1	Tyler
	1	Tyler
	1	Arp
	1000	Athens
	10	Athens
	10	Ben Wheeler
	100	Big Sandy
	10	Brownsboro
	100	Bullard
	100	Chandler
	1	Cuney
	10	Cushing
	100	Flint
	100	Frankston
	100	Hawkins
	1000	Jacksonville
	1	Larue
	1000	Lindale
	1000	Mineola
	10	Murchison
	1	Neches
	1	New Summerfield
	1	Poynor
	100	Quitman
	100	Rusk
	100	Troup
	100	Van
	100	Whitehouse
	10	Winona
	1	Tyler
	1000	Palestine
	100	Palestine
	100	Palestine
	100	Buffalo
	100	Centerville
	1000	Crockett
	1	Donie
	100	Elkhart
	100	Fairfield
	10	Grapeland
	10	Groveton
	100	Jewett
	1	Kennard
	1	Leona
	1	Lovelady
	1	Midway
	1	Montalba
	1	Oakwood
	10	Pennington
	1	Ratcliff
	1	Streetman
	100	Teague
	1	Tennessee Colony
	100	Trinity
	1000	Lufkin
	1	Lufkin
	1	Lufkin
	1000	Lufkin
	1	Lufkin
	100	Alto
	1	Bon Wier
	1	Broaddus
	1	Bronson
	10	Brookeland
	1	Burkeville
	1	Call
	1	Camden
	1000	Center
	1	Chester
	1	Chireno
	1	Colmesneil
	100	Corrigan
	100	Diboll
	1	Douglass
	1	Etoile
	10	Garrison
	100	Hemphill
	100	Huntington
	1000	Jasper
	100	Joaquin
	100	Kirbyville
	1	Milam
	1	Moscow
	1000	Nacogdoches
	1	Nacogdoches
	10	Nacogdoches
	1000	Nacogdoches
	1000	Nacogdoches
	100	Newton
	10	Pineland
	1	Pollok
	100	San Augustine
	10	Tenaha
	100	Timpson
	10	Wells
	100	Woodville
	10	Zavalla
	100	Arlington
	100	Arlington
	1	Arlington
	1	Arlington
	100	Arlington
	100	Aledo
	100	Alvarado
	1000	Arlington
	1000	Arlington
	1000	Arlington
	1000	Arlington
	100	Arlington
	1000	Arlington
	1000	Arlington
	1000	Arlington
	1000	Arlington
	1	Arlington
	1000	Azle
	1000	Bedford
	100	Bedford
	100	Boyd
	1000	Burleson
	1000	Cleburne
	1000	Cleburne
	1000	Colleyville
	10	Cresson
	100	Crowley
	1000	Euless
	1000	Euless
	100	Glen Rose
	10	Godley
	1000	Granbury
	1000	Granbury
	100	Grandview
	1000	Grapevine
	100	Haslet
	1000	Hurst
	1000	Hurst
	10	Itasca
	100	Joshua
	10	Keene
	100	Kennedale
	10	Lillian
	1000	Mansfield
	1	Maypearl
	1000	Midlothian
	10	Millsap
	1000	Mineral Wells
	1	Mineral Wells
	1	Nemo
	1	Newark
	1	Paradise
	1	Rainbow
	100	Rhome
	100	Springtown
	10	Venus
	1	Weatherford
	1000	Weatherford
	1000	Weatherford
	100	Weatherford
	1000	Southlake
	10	Rio Vista
	1	Arlington
	1	Burleson
	1	Grapevine
	1	Fort Worth
	1000	Fort Worth
	1000	Fort Worth
	1000	Fort Worth
	100	Fort Worth
	1000	Fort Worth
	1000	Fort Worth
	1000	Fort Worth
	1000	Fort Worth
	1000	Fort Worth
	1000	Fort Worth
	1000	Fort Worth
	10	Fort Worth
	1000	Fort Worth
	1000	Fort Worth
	1000	Fort Worth
	1000	Haltom City
	100	Fort Worth
	1000	Fort Worth
	100	Fort Worth
	100	Fort Worth
	1	Fort Worth
	100	Fort Worth
	1	Naval Air Station/ Jrb
	1	Fort Worth
	100	Fort Worth
	1000	Fort Worth
	1000	Fort Worth
	100	Fort Worth
	1000	Fort Worth
	1	Fort Worth
	1000	Fort Worth
	1000	Fort Worth
	1	Fort Worth
	1000	Fort Worth
	100	Fort Worth
	1	Fort Worth
	1	Fort Worth
	1000	Fort Worth
	100	Fort Worth
	1000	Fort Worth
	1000	North Richland Hills
	100	North Richland Hills
	1	Fort Worth
	1000	Denton
	1	Denton
	1	Denton
	1000	Denton
	1	Denton
	100	Denton
	100	Denton
	100	Denton
	1000	Denton
	1	Alvord
	100	Argyle
	100	Aubrey
	1	Bellevue
	1000	Bowie
	1	Collinsville
	1000	Decatur
	1	Forestburg
	1000	Gainesville
	1	Gainesville
	100	Keller
	10	Gordonville
	1	Greenwood
	100	Justin
	1000	Keller
	10	Krum
	1	Lindsay
	1	Montague
	100	Muenster
	100	Nocona
	100	Pilot Point
	10	Ponder
	1000	Roanoke
	1	Saint Jo
	100	Sanger
	10	Tioga
	10	Valley View
	100	Whitesboro
	1000	Wichita Falls
	1000	Wichita Falls
	10	Wichita Falls
	1000	Wichita Falls
	1	Wichita Falls
	1000	Wichita Falls
	100	Wichita Falls
	100	Wichita Falls
	10	Sheppard AFB
	10	Archer City
	100	Burkburnett
	1	Byers
	100	Electra
	1	Goree
	1	Harrold
	100	Henrietta
	1	Holliday
	100	Iowa Park
	1	Megargel
	10	Munday
	10	Newcastle
	100	Olney
	1	Petrolia
	100	Seymour
	1000	Vernon
	1	Vernon
	1	Windthorst
	1000	Stephenville
	1	Stephenville
	100	Breckenridge
	100	Bridgeport
	10	Bryson
	100	Albany
	10	Chico
	1	Blanket
	1	Bluff Dale
	100	Cisco
	100	Comanche
	100	Cross Plains
	100	De Leon
	1	Desdemona
	100	Dublin
	1000	Eastland
	100	Graford
	1000	Graham
	10	Gordon
	10	Gorman
	1	Gustine
	100	Hico
	100	Jacksboro
	1	Jermyn
	1	Loving
	10	Lipan
	1	Mingus
	1	Proctor
	1	Putnam
	100	Ranger
	10	Rising Star
	10	Santo
	10	Strawn
	10	Tolar
	10	Throckmorton
	1	Palo Pinto
	1	Perrin
	1	Poolville
	1000	Temple
	1000	Temple
	10	Temple
	1000	Temple
	1	Temple
	10	Bartlett
	1000	Belton
	1	Buckholts
	100	Cameron
	1000	Copperas Cove
	10	Eddy
	1	Evant
	10	Florence
	1000	Gatesville
	1	Granger
	100	Hamilton
	1	Heidenheimer
	10	Holland
	100	Jarrell
	1	Kempner
	1	Killeen
	1000	Killeen
	1000	Killeen
	1000	Killeen
	100	Fort Hood
	1	Killeen
	1000	Harker Heights
	100	Killeen
	1000	Lampasas
	1	Little River Academy
	1	Milano
	10	Moody
	10	Nolanville
	100	Rockdale
	10	Rogers
	10	Rosebud
	100	Salado
	1000	Taylor
	10	Thorndale
	1	Thrall
	100	Troy
	1	Abbott
	1	Aquilla
	1	Axtell
	1	Blooming Grove
	10	Blum
	10	Bremond
	1	Bruceville
	1	China Spring
	100	Clifton
	1	Coolidge
	1	Covington
	1	Cranfills Gap
	10	Crawford
	1	Dawson
	10	Elm Mott
	1	Frost
	100	Groesbeck
	100	Hewitt
	1	Laguna Park
	1000	Hillsboro
	100	Hubbard
	10	Italy
	1	Kosse
	1	Leroy
	10	Lorena
	10	Lott
	100	Mc Gregor
	1	Malone
	100	Marlin
	10	Mart
	100	Meridian
	1000	Mexia
	1	Milford
	10	Morgan
	1	Mount Calm
	1	Prairie Hill
	1	Purdon
	1	Richland
	10	Riesel
	1	Thornton
	1	Valley Mills
	10	Walnut Springs
	100	West
	100	Whitney
	10	Wortham
	100	Waco
	1	Waco
	100	Waco
	1000	Waco
	1000	Waco
	100	Waco
	1000	Waco
	1000	Waco
	1000	Waco
	1000	Woodway
	1	Waco
	1000	Brownwood
	100	Early
	1	Brownwood
	100	Ballinger
	100	Bangs
	100	Brady
	1	Cherokee
	100	Coleman
	100	Eden
	1	Fredonia
	100	Goldthwaite
	100	Junction
	1	Lometa
	1	London
	100	Mason
	1	Melvin
	100	Menard
	1	Miles
	1	Paint Rock
	10	Priddy
	1	Richland Springs
	100	San Saba
	10	Santa Anna
	1	Valley Spring
	1	Zephyr
	1000	San Angelo
	10	San Angelo
	1000	San Angelo
	1000	San Angelo
	10	San Angelo
	1	Goodfellow Afb
	100	Big Lake
	10	Bronte
	1	Christoval
	100	Eldorado
	1	Eola
	1	Mereta
	10	Mertzon
	100	Ozona
	10	Robert Lee
	100	Sonora
	1	Sterling City
	1	Tennyson
	1	Wall
	1	Water Valley
	1	Houston
	1000	Houston
	100	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	100	Houston
	1000	Houston
	100	Houston
	100	Houston
	1000	Houston
	1000	Houston
	100	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	100	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	100	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	100	Houston
	1000	Houston
	10	Houston
	100	Houston
	100	Houston
	1000	Houston
	10	Houston
	100	Houston
	1	Houston
	100	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	100	Houston
	1000	Houston
	1000	Houston
	100	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	100	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
	1000	Houston
